ts,marker_id,color,det_u,det_v,gt_u,gt_v,pixel_err_px,roll_deg,pitch_deg,yaw_deg,gt_depth_geom_m,gt_depth_img_m,da3_raw_m,da3_lin_m,da3_quad_m,err_raw_m,err_lin_m,err_quad_m,jitter_m,gt_x_cam_m,gt_y_cam_m,gt_z_cam_m,blob_area_px,detected
760.06,da3_marker_cyan,cyan,26.403299999999998,30.32711111111111,27,31,0.8993499579085605,-2.305118425093715e-26,7.64737320741796e-07,-7.61738175913069e-05,1.297593355178833,1.2925937175750732,0.8528966903686523,1.0382747935295105,1.3130994954052466,0.44469666481018066,0.25931856164932254,0.015506140226413612,0.007858037948608398,1.297593355178833,1.9981428384780884,0.9816274046897888,375,1
760.06,da3_marker_yellow,yellow,172.9950867052023,85.96467565831728,174,87,1.442826123461144,-2.305118425093715e-26,7.64737320741796e-07,-7.61738175913069e-05,1.2975950241088867,1.2925955057144165,0.8607547283172607,1.042207741522789,1.31465267573201,0.436840295791626,0.25538728258609766,0.017057651623123338,0.01088029146194458,1.2975950241088867,0.698142945766449,0.4816274344921112,346,1
760.06,da3_marker_orange,orange,78.26270718232044,110.46163290362186,79,111,0.9129292576451322,-2.305118425093715e-26,7.64737320741796e-07,-7.61738175913069e-05,1.2975939512252808,1.2925944328308105,0.8595457673072815,1.0416026565372944,1.3144132928511854,0.43804818391799927,0.2559912946879863,0.016819341625904594,0.009066879749298096,1.2975939512252808,1.5381428003311157,0.26162752509117126,362,1
760.107,da3_marker_red,red,114.22096317280453,63.75133774000629,115,65,1.4717526346704386,-2.5943881882427303e-26,1.0456951175136577e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.8643814921379089,1.0440229368150233,1.315371729584364,0.4332128167152405,0.2535713720381261,0.017777420731214688,0.004835724830627441,1.2975943088531494,1.2181428670883179,0.6812995076179504,353,1
760.107,da3_marker_purple,purple,127.76618497109827,119.40462427745663,129,120,1.369953202316712,-2.5943881882427303e-26,1.0456951175136577e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8649859428405762,1.0443254643917084,1.3154917053719306,0.43260860443115234,0.25326908288002015,0.017897158100202093,0.004835665225982666,1.2975945472717285,1.0981427431106567,0.18129953742027283,346,1
760.107,da3_marker_green,green,139.17917877906976,88.28229974160207,140,89,1.0903399183896103,-2.5943881882427303e-26,1.0456951175136577e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8674037456512451,1.0455355746984483,1.3159719955121991,0.43019092082977295,0.2520590917825698,0.018377329031181056,0.005440115928649902,1.297594666481018,0.9981428980827332,0.46129950881004333,344,1
760.107,da3_marker_cyan,cyan,26.426399999999997,30.36651851851852,27,31,0.8545851317335047,-2.5943881882427303e-26,1.0456951175136577e-06,-7.617381759130686e-05,1.297593355178833,1.2925937175750732,0.8577324151992798,1.0406950738072396,1.3140545264813899,0.4398609399795532,0.25689828137159343,0.016461171302556865,0.004835724830627441,1.297593355178833,1.9981428384780884,0.9812994599342346,375,1
760.107,da3_marker_yellow,yellow,172.92614644970413,85.98816568047337,174,87,1.4754559084076178,-2.5943881882427303e-26,1.0456951175136577e-06,-7.617381759130686e-05,1.2975950241088867,1.2925955057144165,0.8667992949485779,1.0452330471217632,1.3158518649286317,0.43079572916030884,0.2523619769871235,0.01825684081974499,0.006044566631317139,1.2975950241088867,0.698142945766449,0.481299489736557,338,1
760.107,da3_marker_orange,orange,78.29779411764706,110.60566448801744,79,111,0.805353088540438,-2.5943881882427303e-26,1.0456951175136577e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.8649859428405762,1.0443254643917084,1.3154917053719306,0.4326080083847046,0.2532684868335724,0.017897754146649847,0.005440175533294678,1.2975939512252808,1.5381428003311157,0.26129958033561707,357,1
760.142,da3_marker_red,red,114.23421610169491,63.77118644067797,115,65,1.4478976975176827,-2.6938246693252044e-26,1.2612486050084963e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.8335538506507874,1.028593702250719,1.3093041513162338,0.46404045820236206,0.2690006066024304,0.011709842463084374,0.030827641487121582,1.2975943088531494,1.2181428670883179,0.6809847354888916,354,1
760.142,da3_marker_purple,purple,127.7520172910663,119.4236311239193,129,120,1.374649745612331,-2.6938246693252044e-26,1.2612486050084963e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8341583609580994,1.0288962596595288,1.3094221650508586,0.46343618631362915,0.2686982876121997,0.011827617779130106,0.030827581882476807,1.2975945472717285,1.0981427431106567,0.180984765291214,347,1
760.142,da3_marker_green,green,139.22086956521738,88.33977455716585,140,89,1.021245254466376,-2.6938246693252044e-26,1.2612486050084963e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8371806740760803,1.0304089273750783,1.3100127676949547,0.46041399240493774,0.2671857391059398,0.012418101213936605,0.030223071575164795,1.297594666481018,0.9981428980827332,0.4609847366809845,345,1
760.142,da3_marker_cyan,cyan,26.426399999999997,30.36651851851852,27,31,0.8545851317335047,-2.6938246693252044e-26,1.2612486050084963e-06,-7.617381759130686e-05,1.297593355178833,1.2925937175750732,0.8281137347221375,1.0258709242284298,1.3082438623021697,0.46947962045669556,0.27172243095040316,0.010650507123336705,0.029618680477142334,1.297593355178833,1.9981428384780884,0.9809846878051758,375,1
760.142,da3_marker_yellow,yellow,173.05999273255813,86.01227390180878,174,87,1.3635308972999398,-2.6938246693252044e-26,1.2612486050084963e-06,-7.617381759130686e-05,1.2975950241088867,1.2925955057144165,0.8353672623634338,1.0295013148128986,1.3096582853486445,0.4622277617454529,0.2680937092959881,0.012063261239757761,0.03143203258514404,1.2975950241088867,0.698142945766449,0.48098471760749817,344,1
760.142,da3_marker_orange,orange,78.3097963483146,110.62578027465668,79,111,0.785125138838316,-2.6938246693252044e-26,1.2612486050084963e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.8335538506507874,1.028593702250719,1.3093041513162338,0.4640401005744934,0.26900024897456176,0.011710200090953027,0.03143209218978882,1.2975939512252808,1.5381428003311157,0.2609848082065582,356,1
760.174,da3_marker_red,red,114.23000710227274,63.813131313131315,115,65,1.4147601713434772,-2.657665948931578e-26,1.412130103531165e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.8728439211845398,1.0482583825528622,1.317054935983884,0.4247503876686096,0.24933592630028723,0.019460627130734487,0.03929007053375244,1.2975943088531494,1.2181428670883179,0.6807364821434021,352,1
760.174,da3_marker_purple,purple,127.7520172910663,119.4236311239193,129,120,1.374649745612331,-2.657665948931578e-26,1.412130103531165e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8740528225898743,1.048863437706232,1.3172960098452888,0.42354172468185425,0.2487311095654965,0.019701462573560313,0.0398944616317749,1.2975945472717285,1.0981427431106567,0.1807364523410797,347,1
760.174,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-2.657665948931578e-26,1.412130103531165e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8758662939071655,1.0497710801005364,1.3176579346826256,0.42172837257385254,0.24782358638048163,0.02006326820160753,0.038685619831085205,1.297594666481018,0.9981428980827332,0.4607364237308502,346,1
760.174,da3_marker_cyan,cyan,26.426399999999997,30.36651851851852,27,31,0.8545851317335047,-2.657665948931578e-26,1.412130103531165e-06,-7.617381759130686e-05,1.297593355178833,1.2925935983657837,0.8686126470565796,1.046140629851818,1.316212372776335,0.4289807081222534,0.2514527253270149,0.018619017597502063,0.04049891233444214,1.297593355178833,1.9981428384780884,0.9807364344596863,375,1
760.174,da3_marker_yellow,yellow,173.02695086705202,86.00064226075787,174,87,1.3948263354675912,-2.657665948931578e-26,1.412130103531165e-06,-7.617381759130686e-05,1.2975950241088867,1.2925955057144165,0.8752618432044983,1.0494685525238514,1.3175372622977901,0.4223331809043884,0.2481264715850353,0.019942238188903394,0.03989458084106445,1.2975950241088867,0.698142945766449,0.4807364046573639,346,1
760.174,da3_marker_orange,orange,78.3097963483146,110.62578027465668,79,111,0.785125138838316,-2.657665948931578e-26,1.412130103531165e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.873448371887207,1.048560910129547,1.3171754535650861,0.42414557933807373,0.24903304109573376,0.01958150233980538,0.03989452123641968,1.2975939512252808,1.5381428003311157,0.26073649525642395,356,1
760.236,da3_marker_red,red,114.26111898016997,63.85709789109223,115,65,1.3609446689747877,-2.3683961857825628e-26,1.530860426555899e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.845643162727356,1.0346444029450417,1.3116716046105865,0.45195114612579346,0.26294990590810774,0.014077295757437103,0.027200758457183838,1.2975943088531494,1.2181428670883179,0.680356502532959,353,1
760.236,da3_marker_purple,purple,127.77756502890172,119.47880539499037,129,120,1.328905969154776,-2.3683961857825628e-26,1.530860426555899e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8462476134300232,1.0349469305217265,1.3117903807062485,0.4513469338417053,0.26264761675000203,0.014195833434520022,0.027805209159851074,1.2975945472717285,1.0981427431106567,0.1803564727306366,346,1
760.236,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-2.3683961857825628e-26,1.530860426555899e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8486654758453369,1.0361570706605912,1.3122658838085357,0.44892919063568115,0.2614375958204269,0.014671217327517638,0.027200818061828613,1.297594666481018,0.9981428980827332,0.4603564441204071,346,1
760.236,da3_marker_cyan,cyan,26.385461229946525,30.410279263220442,27,31,0.8517208740465754,-2.3683961857825628e-26,1.530860426555899e-06,-7.617381759130686e-05,1.297593355178833,1.2925937175750732,0.8395984768867493,1.031619037681818,1.310485937081797,0.45799487829208374,0.26597431749701506,0.01289258190296394,0.029014170169830322,1.297593355178833,1.9981428384780884,0.9803564548492432,374,1
760.236,da3_marker_yellow,yellow,172.92752225519288,86.0402242004616,174,87,1.4392282996405208,-2.3683961857825628e-26,1.530860426555899e-06,-7.617381759130686e-05,1.2975950241088867,1.292595624923706,0.8480610251426697,1.0358545430839061,1.3121469529130567,0.44953399896621704,0.2617404810249806,0.01455192880417,0.027200818061828613,1.2975950241088867,0.698142945766449,0.4803564250469208,337,1
760.236,da3_marker_orange,orange,78.30220588235294,110.64705882352942,79,111,0.7819744910617489,-2.3683961857825628e-26,1.530860426555899e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.8462476134300232,1.0349469305217265,1.3117903807062485,0.45134633779525757,0.2626470207035543,0.014196429480967776,0.027200758457183838,1.2975939512252808,1.5381428003311157,0.26035651564598083,357,1
760.266,da3_marker_red,red,114.26111898016997,63.85709789109223,115,65,1.3609446689747877,-2.1333645032239877e-26,1.5079225504388402e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.8559190034866333,1.03978746124506,1.313696096627166,0.4416753053665161,0.2578068476080895,0.016101787774016607,0.010275840759277344,1.2975943088531494,1.2181428670883179,0.6801888346672058,353,1
760.266,da3_marker_purple,purple,127.75428674351585,119.48414985590779,129,120,1.3482962910800822,-2.1333645032239877e-26,1.5079225504388402e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8571279048919678,1.04039251639843,1.3139350033063957,0.44046664237976074,0.2572020308732985,0.01634045603466716,0.01088029146194458,1.2975945472717285,1.0981427431106567,0.18018880486488342,347,1
760.266,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-2.1333645032239877e-26,1.5079225504388402e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8589413166046143,1.0413001289606094,1.3142936653622532,0.4386533498764038,0.25629453752040865,0.01669899888123516,0.010275840759277344,1.297594666481018,0.9981428980827332,0.46018877625465393,346,1
760.266,da3_marker_cyan,cyan,26.385461229946525,30.410279263220442,27,31,0.8517208740465754,-2.1333645032239877e-26,1.5079225504388402e-06,-7.617381759130686e-05,1.297593355178833,1.2925937175750732,0.8504788279533386,1.037064653390646,1.312622908688975,0.4471145272254944,0.260528701788187,0.015029553510141902,0.010880351066589355,1.297593355178833,1.9981428384780884,0.98018878698349,374,1
760.266,da3_marker_yellow,yellow,172.9051775147929,86.05029585798817,174,87,1.4493357897566195,-2.1333645032239877e-26,1.5079225504388402e-06,-7.617381759130686e-05,1.2975950241088867,1.292595624923706,0.8577324151992798,1.0406950738072396,1.3140545264813899,0.43986260890960693,0.25689995030164714,0.016459502372503154,0.009671390056610107,1.2975950241088867,0.698142945766449,0.4801887571811676,338,1
760.266,da3_marker_orange,orange,78.30220588235294,110.64705882352942,79,111,0.7819744910617489,-2.1333645032239877e-26,1.5079225504388402e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.8571279048919678,1.04039251639843,1.3139350033063957,0.440466046333313,0.25720143482685076,0.016341052081114915,0.01088029146194458,1.2975939512252808,1.5381428003311157,0.26018884778022766,357,1
760.302,da3_marker_red,red,114.27698863636364,63.875,115,65,1.3372996791846279,-1.8621741002717857e-26,1.4385796184954552e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.8383895754814148,1.0310139825284481,1.3102492749903754,0.4592047333717346,0.2665803263247013,0.012654966137225943,0.017529428005218506,1.2975943088531494,1.2181428670883179,0.6801366209983826,352,1
760.302,da3_marker_purple,purple,127.77413793103449,119.4984035759898,129,120,1.3245137918150296,-1.8621741002717857e-26,1.4385796184954552e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8383895754814148,1.0310139825284481,1.3102492749903754,0.4592049717903137,0.2665805647432804,0.012654727718646841,0.01873832941055298,1.2975945472717285,1.0981427431106567,0.18013659119606018,348,1
760.302,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-1.8621741002717857e-26,1.4385796184954552e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8414118885993958,1.0325266502439976,1.3108412321452736,0.4561827778816223,0.2650680162370205,0.013246565664255527,0.017529428005218506,1.297594666481018,0.9981428980827332,0.4601365625858307,346,1
760.302,da3_marker_cyan,cyan,26.385461229946525,30.410279263220442,27,31,0.8517208740465754,-1.8621741002717857e-26,1.4385796184954552e-06,-7.617381759130686e-05,1.297593355178833,1.2925937175750732,0.8317404985427856,1.0276861195206641,1.3089503772205058,0.46585285663604736,0.2699072356581689,0.01135702204167277,0.01873832941055298,1.297593355178833,1.9981428384780884,0.9801365733146667,374,1
760.302,da3_marker_yellow,yellow,172.9051775147929,86.05029585798817,174,87,1.4493357897566195,-1.8621741002717857e-26,1.4385796184954552e-06,-7.617381759130686e-05,1.2975950241088867,1.292595624923706,0.8402029871940613,1.0319215950906278,1.3106043378522183,0.45739203691482544,0.26567342901825897,0.013009313743331585,0.017529428005218506,1.2975950241088867,0.698142945766449,0.48013654351234436,338,1
760.302,da3_marker_orange,orange,78.30220588235294,110.64705882352942,79,111,0.7819744910617489,-1.8621741002717857e-26,1.4385796184954552e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.8377851247787476,1.030711454951763,1.310131001993165,0.4598088264465332,0.2668824962735177,0.01253705076788414,0.019342780113220215,1.2975939512252808,1.5381428003311157,0.2601366341114044,357,1
760.335,da3_marker_red,red,114.27698863636364,63.875,115,65,1.3372996791846279,-1.6271424177132107e-26,1.3296179707463712e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.8643814921379089,1.0440229368150233,1.315371729584364,0.4332128167152405,0.2535713720381261,0.017777420731214688,0.02599191665649414,1.2975943088531494,1.2181428670883179,0.6801247596740723,352,1
760.335,da3_marker_purple,purple,127.7520172910663,119.50880563560679,129,120,1.3411684254444545,-1.6271424177132107e-26,1.3296179707463712e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8661948442459106,1.0449305195450782,1.3157317730440643,0.43139970302581787,0.2526640277266503,0.018137225772335785,0.02780526876449585,1.2975945472717285,1.0981427431106567,0.18012472987174988,347,1
760.335,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-1.6271424177132107e-26,1.3296179707463712e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8686126470565796,1.046140629851818,1.316212372776335,0.4289820194244385,0.25145403662919996,0.018617706295317005,0.027200758457183838,1.297594666481018,0.9981428980827332,0.4601247012615204,346,1
760.335,da3_marker_cyan,cyan,26.385461229946525,30.410279263220442,27,31,0.8517208740465754,-1.6271424177132107e-26,1.3296179707463712e-06,-7.617381759130686e-05,1.297593355178833,1.2925937175750732,0.8577324151992798,1.0406950738072396,1.3140545264813899,0.4398609399795532,0.25689828137159343,0.016461171302556865,0.02599191665649414,1.297593355178833,1.9981428384780884,0.9801247119903564,374,1
760.335,da3_marker_yellow,yellow,172.9144565217391,86.16650563607085,174,87,1.3686188285627239,-1.6271424177132107e-26,1.3296179707463712e-06,-7.617381759130686e-05,1.2975950241088867,1.292595624923706,0.8674037456512451,1.0455355746984483,1.3159719955121991,0.4301912784576416,0.25205944941043845,0.018376971403312403,0.027200758457183838,1.2975950241088867,0.698142945766449,0.48012468218803406,345,1
760.335,da3_marker_orange,orange,78.30220588235294,110.64705882352942,79,111,0.7819744910617489,-1.6271424177132107e-26,1.3296179707463712e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.8649859428405762,1.0443254643917084,1.3154917053719306,0.4326080083847046,0.2532684868335724,0.017897754146649847,0.027200818061828613,1.2975939512252808,1.5381428003311157,0.2601247727870941,357,1
760.362,da3_marker_red,red,114.27698863636364,63.875,115,65,1.3372996791846279,-1.3469123346626022e-26,1.1884870990985034e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.861359179019928,1.0425102690994739,1.314772419321759,0.43623512983322144,0.25508403975367555,0.01717811046860951,0.003022313117980957,1.2975943088531494,1.2181428670883179,0.6801367998123169,352,1
760.362,da3_marker_purple,purple,127.7520172910663,119.50880563560679,129,120,1.3411684254444545,-1.3469123346626022e-26,1.1884870990985034e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8631725311279297,1.043417851829529,1.315131882285007,0.43442201614379883,0.25417669544219956,0.017537335013278588,0.003022313117980957,1.2975945472717285,1.0981427431106567,0.18013682961463928,347,1
760.362,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-1.3469123346626022e-26,1.1884870990985034e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8643814921379089,1.0440229368150233,1.315371729584364,0.43321317434310913,0.2535717296659947,0.017777063103346036,0.004231154918670654,1.297594666481018,0.9981428980827332,0.4601368010044098,346,1
760.362,da3_marker_cyan,cyan,26.385461229946525,30.410279263220442,27,31,0.8517208740465754,-1.3469123346626022e-26,1.1884870990985034e-06,-7.617381759130686e-05,1.297593355178833,1.2925937175750732,0.8541056513786316,1.038879878515005,1.3133380268508237,0.4434877038002014,0.25871347666382793,0.015744671671990673,0.0036267638206481934,1.297593355178833,1.9981428384780884,0.9801367521286011,374,1
760.362,da3_marker_yellow,yellow,173.05368911174784,86.15950334288443,174,87,1.2656772605395998,-1.3469123346626022e-26,1.1884870990985034e-06,-7.617381759130686e-05,1.2975950241088867,1.292595624923706,0.8649859428405762,1.0443254643917084,1.3154917053719306,0.43260908126831055,0.25326955971717835,0.01789668126304389,0.0024178028106689453,1.2975950241088867,0.698142945766449,0.48013678193092346,349,1
760.362,da3_marker_orange,orange,78.30220588235294,110.64705882352942,79,111,0.7819744910617489,-1.3469123346626022e-26,1.1884870990985034e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.8619636297225952,1.042812796676159,1.314892201610508,0.43563032150268555,0.25478115454912187,0.017298250385227254,0.003022313117980957,1.2975939512252808,1.5381428003311157,0.2601368725299835,357,1
760.398,da3_marker_red,red,114.27698863636364,63.875,115,65,1.3372996791846279,-1.0124441710215533e-26,1.022688289655578e-06,-7.617381759130686e-05,1.2975943088531494,1.2925950288772583,0.8607547283172607,1.042207741522789,1.31465267573201,0.43683958053588867,0.25538656733036036,0.017058366878860642,0.0006044507026672363,1.2975943088531494,1.2181428670883179,0.6801022887229919,352,1
760.398,da3_marker_purple,purple,127.7520172910663,119.50880563560679,129,120,1.3411684254444545,-1.0124441710215533e-26,1.022688289655578e-06,-7.617381759130686e-05,1.2975945472717285,1.2925944328308105,0.8625680804252625,1.043115324252844,1.3150120225982576,0.43502646684646606,0.2544792230188846,0.01741747532652904,0.0006044507026672363,1.2975945472717285,1.0981427431106567,0.18010231852531433,347,1
760.398,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-1.0124441710215533e-26,1.022688289655578e-06,-7.617381759130686e-05,1.297594666481018,1.2925950288772583,0.8631725311279297,1.043417851829529,1.315131882285007,0.4344221353530884,0.2541768146514891,0.017537215803989037,0.001208961009979248,1.297594666481018,0.9981428980827332,0.46010228991508484,346,1
760.398,da3_marker_cyan,cyan,26.375971849865948,30.429252308608877,27,31,0.8456737310499973,-1.0124441710215533e-26,1.022688289655578e-06,-7.617381759130686e-05,1.297593355178833,1.2925937175750732,0.8553145527839661,1.039484933668375,1.3135767013360518,0.44227880239486694,0.2581084215104581,0.015983346157218747,0.0012089014053344727,1.297593355178833,1.9981428384780884,0.9801022410392761,373,1
760.398,da3_marker_yellow,yellow,172.9144565217391,86.16650563607085,174,87,1.3686188285627239,-1.0124441710215533e-26,1.022688289655578e-06,-7.617381759130686e-05,1.2975950241088867,1.292595624923706,0.8625680804252625,1.043115324252844,1.3150120225982576,0.43502694368362427,0.2544796998560428,0.01741699848937084,0.0024178624153137207,1.2975950241088867,0.698142945766449,0.4801022708415985,345,1
760.398,da3_marker_orange,orange,78.30220588235294,110.64705882352942,79,111,0.7819744910617489,-1.0124441710215533e-26,1.022688289655578e-06,-7.617381759130686e-05,1.2975939512252808,1.2925944328308105,0.8631725311279297,1.043417851829529,1.315131882285007,0.4344214200973511,0.2541760993957518,0.01753793105972634,0.0012089014053344727,1.2975939512252808,1.5381428003311157,0.26010236144065857,357,1
760.426,da3_marker_red,red,114.27698863636364,63.875,115,65,1.3372996791846279,-7.050950476757247e-27,8.400593967165938e-07,-7.61738175913069e-05,1.2975943088531494,1.2925950288772583,0.8438297510147095,1.033736790382862,1.3113154968184946,0.45376455783843994,0.2638575184702874,0.01372118796534516,0.01692497730255127,1.2975943088531494,1.2181428670883179,0.6800947785377502,352,1
760.426,da3_marker_purple,purple,127.77413793103449,119.4984035759898,129,120,1.3245137918150296,-7.050950476757247e-27,8.400593967165938e-07,-7.61738175913069e-05,1.2975945472717285,1.2925944328308105,0.8444342017173767,1.034039317959547,1.3114341568133396,0.4531603455543518,0.26355522931218145,0.01383960954161112,0.018133878707885742,1.2975945472717285,1.0981427431106567,0.18009479343891144,348,1
760.426,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-7.050950476757247e-27,8.400593967165938e-07,-7.61738175913069e-05,1.297594666481018,1.2925950288772583,0.8468520641326904,1.0352494580984115,1.311909195500911,0.45074260234832764,0.26234520838260655,0.014314529019892941,0.016320466995239258,1.297594666481018,0.9981428980827332,0.46009477972984314,346,1
760.426,da3_marker_cyan,cyan,26.375971849865948,30.429252308608877,27,31,0.8456737310499973,-7.050950476757247e-27,8.400593967165938e-07,-7.61738175913069e-05,1.297593355178833,1.2925937175750732,0.8359717130661011,1.0298038423895837,1.309776403546038,0.46162164211273193,0.26778951278924934,0.012183048367204963,0.01934283971786499,1.297593355178833,1.9981428384780884,0.9800947308540344,373,1
760.426,da3_marker_yellow,yellow,173.0387755102041,86.02267573696145,174,87,1.3708082414791867,-7.050950476757247e-27,8.400593967165938e-07,-7.61738175913069e-05,1.2975950241088867,1.292595624923706,0.8462476134300232,1.0349469305217265,1.3117903807062485,0.4513474106788635,0.26264809358716024,0.014195356597361819,0.016320466995239258,1.2975950241088867,0.698142945766449,0.4800947606563568,343,1
760.426,da3_marker_orange,orange,78.30220588235294,110.64705882352942,79,111,0.7819744910617489,-7.050950476757247e-27,8.400593967165938e-07,-7.61738175913069e-05,1.2975939512252808,1.2925944328308105,0.8438297510147095,1.033736790382862,1.3113154968184946,0.4537642002105713,0.2638571608424187,0.013721545593213813,0.019342780113220215,1.2975939512252808,1.5381428003311157,0.26009485125541687,357,1
760.462,da3_marker_red,red,114.27004249291785,63.89675794774944,115,65,1.3228684696520683,-3.706268840346758e-27,6.478226966337761e-07,-7.61738175913069e-05,1.2975943088531494,1.2925950288772583,0.8408074378967285,1.0322241226673126,1.310722765649246,0.4567868709564209,0.26537018618583685,0.013128456796096533,0.003022313117980957,1.2975943088531494,1.2181428670883179,0.6800487041473389,353,1
760.462,da3_marker_purple,purple,127.77413793103449,119.4984035759898,129,120,1.3245137918150296,-3.706268840346758e-27,6.478226966337761e-07,-7.61738175913069e-05,1.2975945472717285,1.2925944328308105,0.8402029871940613,1.0319215950906278,1.3106043378522183,0.45739156007766724,0.26567295218110076,0.013009790580489788,0.00423121452331543,1.2975945472717285,1.0981427431106567,0.18004871904850006,348,1
760.462,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-3.706268840346758e-27,6.478226966337761e-07,-7.61738175913069e-05,1.297594666481018,1.2925950288772583,0.8438297510147095,1.033736790382862,1.3113154968184946,0.4537649154663086,0.26385787609815603,0.013720830337476508,0.003022313117980957,1.297594666481018,0.9981428980827332,0.4600486755371094,346,1
760.462,da3_marker_cyan,cyan,26.385461229946525,30.410279263220442,27,31,0.8517208740465754,-3.706268840346758e-27,6.478226966337761e-07,-7.61738175913069e-05,1.297593355178833,1.2925937175750732,0.8341583609580994,1.0288962596595288,1.3094221650508586,0.46343499422073364,0.2686970955193042,0.011828809872025614,0.001813352108001709,1.297593355178833,1.9981428384780884,0.980048656463623,374,1
760.462,da3_marker_yellow,yellow,173.0594387755102,86.06575963718821,174,87,1.3256924502012086,-3.706268840346758e-27,6.478226966337761e-07,-7.61738175913069e-05,1.2975950241088867,1.292595624923706,0.8432253003120422,1.0334342628061772,1.3111968755226495,0.4543697237968445,0.2641607613027095,0.0136018514137628,0.003022313117980957,1.2975950241088867,0.698142945766449,0.48004865646362305,343,1
760.462,da3_marker_orange,orange,78.30220588235294,110.64705882352942,79,111,0.7819744910617489,-3.706268840346758e-27,6.478226966337761e-07,-7.61738175913069e-05,1.2975939512252808,1.2925944328308105,0.8408074378967285,1.0322241226673126,1.310722765649246,0.45678651332855225,0.2653698285579682,0.013128814423965185,0.003022313117980957,1.2975939512252808,1.5381428003311157,0.2600487470626831,357,1
760.51,da3_marker_red,red,114.27698863636364,63.875,115,65,1.3372996791846279,-4.067856044283027e-28,4.5301321487520724e-07,-7.61738175913069e-05,1.2975943088531494,1.2925950288772583,0.8347628116607666,1.0291987872362136,1.3095402058502514,0.4628314971923828,0.2683955216169358,0.011945896997102023,0.006044626235961914,1.2975943088531494,1.2181428670883179,0.6800631880760193,352,1
760.51,da3_marker_purple,purple,127.7520172910663,119.50880563560679,129,120,1.3411684254444545,-4.067856044283027e-28,4.5301321487520724e-07,-7.61738175913069e-05,1.2975945472717285,1.2925944328308105,0.8335538506507874,1.028593702250719,1.3093041513162338,0.46404069662094116,0.2690008450210095,0.011709604044505273,0.006649136543273926,1.2975945472717285,1.0981427431106567,0.18006320297718048,347,1
760.51,da3_marker_green,green,139.2418352601156,88.3519588953115,140,89,0.9973820963752374,-4.067856044283027e-28,4.5301321487520724e-07,-7.61738175913069e-05,1.297594666481018,1.2925950288772583,0.8371806740760803,1.0304089273750783,1.3100127676949547,0.46041399240493774,0.2671857391059398,0.012418101213936605,0.00664907693862915,1.297594666481018,0.9981428980827332,0.4600631594657898,346,1
